mode,prevalence_regime,scenario,replicate,n,target_prevalence,selected_n,realized_prevalence,gcm_stat,normal_p,multiplier_p,multiplier_reps
oracle,moderate,heteroskedastic,51,12000,0.02,229,0.019083333333333334,-1.347895002357127,0.911153922135592,0.8975,399
oracle,moderate,heteroskedastic,52,12000,0.02,259,0.021583333333333333,-0.5676980603135587,0.7148799955610088,0.7075,399
oracle,moderate,heteroskedastic,53,12000,0.02,237,0.01975,-0.699965530565764,0.7580255844306563,0.77,399
oracle,moderate,heteroskedastic,54,12000,0.02,228,0.019,0.39794602083252173,0.3453349878726387,0.34,399
oracle,moderate,heteroskedastic,55,12000,0.02,260,0.021666666666666667,-0.20944335380986245,0.5829489241423543,0.58,399
oracle,moderate,heteroskedastic,56,12000,0.02,247,0.020583333333333332,0.3384035054178365,0.3675295664286014,0.415,399
oracle,moderate,heteroskedastic,57,12000,0.02,221,0.018416666666666668,-0.38607904785958047,0.6502809367271596,0.6525,399
oracle,moderate,heteroskedastic,58,12000,0.02,223,0.018583333333333334,0.39303475018261025,0.3471469077574289,0.3225,399
oracle,moderate,heteroskedastic,59,12000,0.02,244,0.02033333333333333,2.0563534543572692,0.01987422966797678,0.02,399
oracle,moderate,heteroskedastic,60,12000,0.02,239,0.019916666666666666,-0.36775854384551804,0.6434733584112525,0.6625,399
oracle,moderate,heteroskedastic,61,12000,0.02,251,0.020916666666666667,-0.5168519653660368,0.6973702493403897,0.6725,399
oracle,moderate,heteroskedastic,62,12000,0.02,230,0.019166666666666665,-0.5133546118650569,0.6961483555611135,0.675,399
oracle,moderate,heteroskedastic,63,12000,0.02,244,0.02033333333333333,-0.02806645746498063,0.5111954267030624,0.5375,399
oracle,moderate,heteroskedastic,64,12000,0.02,265,0.022083333333333333,-1.6562036720722313,0.9511597100647844,0.9425,399
oracle,moderate,heteroskedastic,65,12000,0.02,281,0.023416666666666665,0.8403592481529972,0.20035349546084102,0.21,399
oracle,moderate,heteroskedastic,66,12000,0.02,256,0.021333333333333333,-0.9802442794096462,0.836517223932351,0.8275,399
oracle,moderate,heteroskedastic,67,12000,0.02,244,0.02033333333333333,0.32322911515802516,0.3732608663223618,0.37,399
oracle,moderate,heteroskedastic,68,12000,0.02,218,0.018166666666666668,0.02365071899992591,0.49056560776868524,0.485,399
oracle,moderate,heteroskedastic,69,12000,0.02,237,0.01975,1.3811406425876485,0.08361786061317988,0.11,399
oracle,moderate,heteroskedastic,70,12000,0.02,271,0.022583333333333334,1.9820869207891032,0.023734756570268658,0.0225,399
oracle,moderate,heteroskedastic,71,12000,0.02,237,0.01975,0.19188026061223742,0.42391799994063334,0.3775,399
oracle,moderate,heteroskedastic,72,12000,0.02,237,0.01975,-1.0679321873278302,0.8572244489677047,0.8675,399
oracle,moderate,heteroskedastic,73,12000,0.02,253,0.021083333333333332,-0.26492312026772974,0.6044656564484852,0.61,399
oracle,moderate,heteroskedastic,74,12000,0.02,230,0.019166666666666665,2.4603620226896585,0.006939846496802537,0.0125,399
oracle,moderate,heteroskedastic,75,12000,0.02,234,0.0195,-0.5863619562176887,0.7211838478907878,0.7075,399
oracle,moderate,heteroskedastic,76,12000,0.02,242,0.020166666666666666,-2.0411219866040082,0.9793806482574456,0.985,399
oracle,moderate,heteroskedastic,77,12000,0.02,224,0.018666666666666668,-0.9364871470618399,0.8254887864415443,0.815,399
oracle,moderate,heteroskedastic,78,12000,0.02,257,0.021416666666666667,0.5623026318356695,0.28695492274820134,0.34,399
oracle,moderate,heteroskedastic,79,12000,0.02,237,0.01975,-0.7495851765350137,0.7732477093194265,0.76,399
oracle,moderate,heteroskedastic,80,12000,0.02,228,0.019,1.5846478809054174,0.05652317985682837,0.0775,399
oracle,moderate,heteroskedastic,81,12000,0.02,252,0.021,0.9140340790337323,0.1803494694780513,0.165,399
oracle,moderate,heteroskedastic,82,12000,0.02,251,0.020916666666666667,-0.5229753080849181,0.6995042818252397,0.6925,399
oracle,moderate,heteroskedastic,83,12000,0.02,240,0.02,1.5906823067590072,0.05584054538097257,0.0575,399
oracle,moderate,heteroskedastic,84,12000,0.02,230,0.019166666666666665,-0.22211762620828654,0.587888841583155,0.6325,399
oracle,moderate,heteroskedastic,85,12000,0.02,247,0.020583333333333332,-0.498246837401273,0.6908449632229918,0.685,399
oracle,moderate,heteroskedastic,86,12000,0.02,242,0.020166666666666666,-0.3289767318971414,0.6289133623474619,0.605,399
oracle,moderate,heteroskedastic,87,12000,0.02,240,0.02,-0.5912711072785447,0.722830607334999,0.7375,399
oracle,moderate,heteroskedastic,88,12000,0.02,243,0.02025,1.4822114280855052,0.06914202335799886,0.0725,399
oracle,moderate,heteroskedastic,89,12000,0.02,252,0.021,-1.6130983571556932,0.9466384296316934,0.9575,399
oracle,moderate,heteroskedastic,90,12000,0.02,238,0.019833333333333335,0.15372168389751142,0.4389145933604511,0.49,399
oracle,moderate,heteroskedastic,91,12000,0.02,236,0.019666666666666666,-0.6707813990222015,0.7488201005827363,0.745,399
oracle,moderate,heteroskedastic,92,12000,0.02,226,0.018833333333333334,-0.7392006568537759,0.7701074189776381,0.79,399
oracle,moderate,heteroskedastic,93,12000,0.02,257,0.021416666666666667,-3.4253134086255637,0.9996929547071315,0.9975,399
oracle,moderate,heteroskedastic,94,12000,0.02,263,0.021916666666666668,-0.7672072521057218,0.7785208491094234,0.8,399
oracle,moderate,heteroskedastic,95,12000,0.02,240,0.02,-0.6779193021218778,0.7510885695979566,0.78,399
oracle,moderate,heteroskedastic,96,12000,0.02,218,0.018166666666666668,-0.9756054548794626,0.8353699898439155,0.8375,399
oracle,moderate,heteroskedastic,97,12000,0.02,243,0.02025,0.12930634782055414,0.44855762438504687,0.465,399
oracle,moderate,heteroskedastic,98,12000,0.02,232,0.019333333333333334,-1.6063781349952544,0.9459045739845816,0.9525,399
oracle,moderate,heteroskedastic,99,12000,0.02,268,0.022333333333333334,-0.7093663393713839,0.7609514147250342,0.76,399
oracle,moderate,tail_difficulty,0,12000,0.02,239,0.019916666666666666,1.7958336168955444,0.036260491279018925,0.055,399
oracle,moderate,tail_difficulty,1,12000,0.02,252,0.021,0.4520681990422165,0.32560992617343915,0.305,399
oracle,moderate,tail_difficulty,2,12000,0.02,260,0.021666666666666667,1.1575288684464147,0.12352817591068027,0.1375,399
oracle,moderate,tail_difficulty,3,12000,0.02,242,0.020166666666666666,-0.4016857683366423,0.6560423501942109,0.6525,399
oracle,moderate,tail_difficulty,4,12000,0.02,214,0.017833333333333333,-0.7245648096731641,0.7656404729471478,0.7925,399
oracle,moderate,tail_difficulty,5,12000,0.02,234,0.0195,-0.8884330458123749,0.8128460718636045,0.815,399
oracle,moderate,tail_difficulty,6,12000,0.02,250,0.020833333333333332,0.6745172975307794,0.2499912461837192,0.2225,399
oracle,moderate,tail_difficulty,7,12000,0.02,231,0.01925,0.21463637454249757,0.4150254160084291,0.37,399
oracle,moderate,tail_difficulty,8,12000,0.02,240,0.02,0.9698671398421497,0.1660563606224446,0.1575,399
oracle,moderate,tail_difficulty,9,12000,0.02,254,0.021166666666666667,-1.7904789953668696,0.9633115294986335,0.95,399
oracle,moderate,tail_difficulty,10,12000,0.02,237,0.01975,-0.4757688553589719,0.6828804698034241,0.7075,399
oracle,moderate,tail_difficulty,11,12000,0.02,253,0.021083333333333332,0.07211341929062455,0.47125582349059664,0.4425,399
oracle,moderate,tail_difficulty,12,12000,0.02,252,0.021,-1.9833575798941028,0.9763362490425805,0.975,399
oracle,moderate,tail_difficulty,13,12000,0.02,261,0.02175,-0.6376584245846402,0.7381519725737464,0.73,399
oracle,moderate,tail_difficulty,14,12000,0.02,260,0.021666666666666667,-0.28172036952871954,0.6109210328831478,0.6125,399
oracle,moderate,tail_difficulty,15,12000,0.02,267,0.02225,1.8034578187432078,0.03565817212894635,0.0425,399
oracle,moderate,tail_difficulty,16,12000,0.02,248,0.020666666666666667,0.6028887611939289,0.27329134652560605,0.28,399
oracle,moderate,tail_difficulty,17,12000,0.02,248,0.020666666666666667,-1.0955419030846802,0.8633603509146286,0.8775,399
oracle,moderate,tail_difficulty,18,12000,0.02,243,0.02025,-2.5069684970090327,0.9939114217930224,0.9925,399
oracle,moderate,tail_difficulty,19,12000,0.02,201,0.01675,-2.1966594732763896,0.9859776123622945,0.985,399
oracle,moderate,tail_difficulty,20,12000,0.02,213,0.01775,0.349918845721087,0.36319980161660903,0.375,399
oracle,moderate,tail_difficulty,21,12000,0.02,246,0.0205,0.6243452381812467,0.2662004402766047,0.28,399
oracle,moderate,tail_difficulty,22,12000,0.02,238,0.019833333333333335,1.134036084288328,0.12838970606647815,0.125,399
oracle,moderate,tail_difficulty,23,12000,0.02,251,0.020916666666666667,-0.18805423264241214,0.5745829310081307,0.57,399
oracle,moderate,tail_difficulty,24,12000,0.02,243,0.02025,0.4995092602197876,0.30871033237844137,0.3225,399
oracle,moderate,tail_difficulty,25,12000,0.02,231,0.01925,-0.0040751161201301725,0.5016257316182261,0.535,399
oracle,moderate,tail_difficulty,26,12000,0.02,240,0.02,0.2201620959689826,0.4128724576979135,0.4075,399
oracle,moderate,tail_difficulty,27,12000,0.02,257,0.021416666666666667,-0.5168804478143825,0.6973801913997574,0.7175,399
oracle,moderate,tail_difficulty,28,12000,0.02,227,0.018916666666666665,0.21564441910779666,0.41463246443144286,0.4475,399
oracle,moderate,tail_difficulty,29,12000,0.02,240,0.02,-0.23060462359830106,0.5911890123458062,0.595,399
oracle,moderate,tail_difficulty,30,12000,0.02,238,0.019833333333333335,1.0003673917968636,0.158566372202396,0.12,399
oracle,moderate,tail_difficulty,31,12000,0.02,230,0.019166666666666665,-0.5994015824437773,0.7255474390063342,0.69,399
oracle,moderate,tail_difficulty,32,12000,0.02,235,0.019583333333333335,1.2492061017223246,0.1057948504191375,0.125,399
